Compound	Cluster	Classes	Common names	MetaCyc link
3R-9Z-3-hydroxy-octadec-9-enoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (3R,9Z)-3-hydroxy-octadec-9-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3R-9Z-3-hydroxy-octadec-9-enoyl-ACPs
Trans-D2-cis-D7-tetradecenoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Di-unsaturated-acyl-ACPs, Proteins	a (2E,7Z)-tetradeca-2,7-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Trans-D2-cis-D7-tetradecenoyl-ACPs
b-Keto-cis-D5-dodecenoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (5Z)-3-oxododec-5-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=b-Keto-cis-D5-dodecenoyl-ACPs
3R-5Z-3-hydroxy-tetradec-5-enoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (3R,5Z)-3-hydroxy-tetradec-5-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3R-5Z-3-hydroxy-tetradec-5-enoyl-ACPs
CPD-289	6	Chemicals, Compounds, FRAMES, Compounds-And-Elements	(1R,2R)-cyclohexa-3,5-diene-1,2-diol	https://metacyc.org/compound?orgid=META&id=CPD-289
3-oxo-cis-D9-hexadecenoyl-ACPs	6	Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Long-Chain-3-oxo-ACPs, Monounsaturated-acyl-ACPs, Polypeptides, B-KETOACYL-ACP	a (9Z)-3-oxohexadec-9-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-cis-D9-hexadecenoyl-ACPs
3Z-dodec-3-enoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, CIS-ENOYL-ACP, Monounsaturated-acyl-ACPs	a (3Z)-dodec-3-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3Z-dodec-3-enoyl-ACPs
CPD-110	6	Aromatics, Organic-Acids, Phenols, Chemicals, Acids, FRAMES, Aromatic-Acid, Compounds, Carboxylates, Compounds-And-Elements, All-Carboxy-Acids	salicylate	https://metacyc.org/compound?orgid=META&id=CPD-110
2E-7Z-hexadeca-2-7-dienoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, a-polyunsaturated-acyl-acp, Macromolecules, Proteins	a (2E,7Z)-hexadeca-2,7-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2E-7Z-hexadeca-2-7-dienoyl-ACPs
Trans-D3-cis-D9-hexadecenoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Di-unsaturated-acyl-ACPs, Proteins	a (2E,9Z)-hexadeca-2,9-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Trans-D3-cis-D9-hexadecenoyl-ACPs
CATECHOL	6	Aromatics, Benzenediols, Chemicals, Alcohols, Catechols, FRAMES, Diols, Compounds, Compounds-And-Elements	catechol	https://metacyc.org/compound?orgid=META&id=CATECHOL
3R-7Z-3-hydroxy-hexadec-7-enoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (3R,7Z)-3-hydroxy-hexadec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3R-7Z-3-hydroxy-hexadec-7-enoyl-ACPs
2E-9Z-octadeca-2-9-dienoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, a-polyunsaturated-acyl-acp, Macromolecules, Proteins	a (2E,9Z)-octadeca-2,9-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2E-9Z-octadeca-2-9-dienoyl-ACPs
b-Hydroxy-cis-D5-dodecenoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (3R,5Z)-3-hydroxydodec-5-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=b-Hydroxy-cis-D5-dodecenoyl-ACPs
3-hydroxy-cis-D9-hexaecenoyl-ACPs	6	Polypeptides, OH-ACYL-ACP, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (3R,9Z)-3-hydroxyhexadec-9-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-hydroxy-cis-D9-hexaecenoyl-ACPs
HYDROXYMUCONATE-SALD	6	Chemicals, Compounds, FRAMES, Compounds-And-Elements	(2Z,4E)-2-hydroxy-6-oxohexa-2,4-dienoate	https://metacyc.org/compound?orgid=META&id=HYDROXYMUCONATE-SALD
CPD-627	6	Chemicals, FRAMES, All-Coas, CPD-15844, Thioesters, Compounds, Esters, Compounds-And-Elements	(3S)-citramalyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-627
FORMYL-COA	6	Chemicals, Compounds, Esters, FRAMES, All-Coas, Compounds-And-Elements, Thioesters	formyl-CoA	https://metacyc.org/compound?orgid=META&id=FORMYL-COA
Cis-Delta5-dodecenoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (5Z)-dodec-5-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Cis-Delta5-dodecenoyl-ACPs
CPD-12185	6	Organic-Acids, Chemicals, Acids, FRAMES, Modified-Amino-Acids, Compounds, Amino-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, All-Carboxy-Acids	homocarnosine	https://metacyc.org/compound?orgid=META&id=CPD-12185
9Z-3-oxo-octadec-9-enoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (9Z)-3-oxo-octadec-9-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=9Z-3-oxo-octadec-9-enoyl-ACPs
7Z-hexadec-7-enoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (7Z)-hexadec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=7Z-hexadec-7-enoyl-ACPs
Trans-D3-cis-D5-dodecenoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Di-unsaturated-acyl-ACPs, Proteins	a (2E,5Z)-dodeca-3,5-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Trans-D3-cis-D5-dodecenoyl-ACPs
2E-5Z-tetradeca-2-5-dienoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, a-polyunsaturated-acyl-acp, Macromolecules, Proteins	a (2E,5Z)-tetradeca-2,5-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2E-5Z-tetradeca-2-5-dienoyl-ACPs
3-oxo-cis-D7-tetradecenoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (7Z)-3-oxotetradec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-cis-D7-tetradecenoyl-ACPs
5Z-3-oxo-tetradec-5-enoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (5Z)-3-oxo-tetradec-5-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=5Z-3-oxo-tetradec-5-enoyl-ACPs
CPD-208	6	Chemicals, FRAMES, All-Coas, CPD-15846, Thioesters, Compounds, Esters, Compounds-And-Elements	(S)-malyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-208
7Z-3-oxo-hexadec-7-enoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (7Z)-3-oxo-hexadec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=7Z-3-oxo-hexadec-7-enoyl-ACPs
3-hydroxy-cis-D7-tetraecenoyl-ACPs	6	Polypeptides, OH-ACYL-ACP, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (3R,7Z)-3-hydroxytetradec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-hydroxy-cis-D7-tetraecenoyl-ACPs
Cis-Delta7-tetradecenoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (7Z)-tetradec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Cis-Delta7-tetradecenoyl-ACPs
4Z-9Z-Octadec-4-9-dienoyl-acp	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, a-polyunsaturated-acyl-acp, Macromolecules, Proteins	a (4Z,9Z)-octadec-4,9-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=4Z-9Z-Octadec-4-9-dienoyl-acp
CPD1F-130	6	Chemicals, FRAMES, Xanthophylls, Terpenoids, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	zeaxanthin	https://metacyc.org/compound?orgid=META&id=CPD1F-130
D-GLT	6	Chemicals, FRAMES, Compounds, Glutamates, Amino-Acids, Carboxylates, All-Carboxy-Acids, Organic-Acids, Acids, D-Amino-Acids, All-Amino-Acids, Compounds-And-Elements	D-glutamate	https://metacyc.org/compound?orgid=META&id=D-GLT
D-ALA-D-ALA	6	DIPEPTIDES, Chemicals, FRAMES, Peptides, Compounds, OLIGOPEPTIDES, Dipeptides-Of-D-Amino-Acids, Compounds-And-Elements	D-alanyl-D-alanine	https://metacyc.org/compound?orgid=META&id=D-ALA-D-ALA
Delta6-hexadecenoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a sapienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Delta6-hexadecenoyl-ACPs
Delta4-hexadecenoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (4Z)-hexadec-4-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Delta4-hexadecenoyl-ACPs
D-ALANINE	6	Organic-Acids, Chemicals, Acids, D-Amino-Acids, FRAMES, Compounds, Amino-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, All-Carboxy-Acids	D-alanine	https://metacyc.org/compound?orgid=META&id=D-ALANINE
4Z-9Z-Hexadec-4-9-dienoyl-acp	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, a-polyunsaturated-acyl-acp, Macromolecules, Proteins	a (4Z,9Z)-hexadec-4,9-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=4Z-9Z-Hexadec-4-9-dienoyl-acp
CPD1F-133	6	Chemicals, FRAMES, Xanthophylls, Terpenoids, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	violaxanthin	https://metacyc.org/compound?orgid=META&id=CPD1F-133
CAPSORUBIN	6	Chemicals, Compounds, FRAMES, Compounds-And-Elements	capsorubin	https://metacyc.org/compound?orgid=META&id=CAPSORUBIN
CPD-12179	6	Chemicals, Compounds, FRAMES, Compounds-And-Elements	methylmalonate semialdehyde	https://metacyc.org/compound?orgid=META&id=CPD-12179
D-BETA-D-HEPTOSE-1-P	6	Chemicals, Compounds, FRAMES, Compounds-And-Elements	D-glycero-&beta;-D-manno-heptose 1-phosphate	https://metacyc.org/compound?orgid=META&id=D-BETA-D-HEPTOSE-1-P
BUTANEDIOL	6	Chemicals, Alcohols, FRAMES, 2-3-Butanediols, Diols, glycols, Compounds, Compounds-And-Elements	(R,R)-2,3-butanediol	https://metacyc.org/compound?orgid=META&id=BUTANEDIOL
CPD-18508	6	Chemicals, Compounds, FRAMES, Compounds-And-Elements	hydroxysqualene	https://metacyc.org/compound?orgid=META&id=CPD-18508
3-oxo-petroselinoyl-ACPs	6	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, B-KETOACYL-ACP, Macromolecules, Proteins, Long-Chain-3-oxo-ACPs	a (6Z)-3-oxooctadec-6-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-petroselinoyl-ACPs
CPD-15555	6	Aromatics, Chemicals, Plant-Hormones, Auxins, FRAMES, Indoles, Compounds, Hormones, Compounds-And-Elements, Indole-Derivatives	(2-hydroxy-1H-indol-3-yl)acetate	https://metacyc.org/compound?orgid=META&id=CPD-15555
D-ALPHABETA-D-HEPTOSE-7-PHOSPHATE	6	Carbohydrate-Derivatives, All-Carbohydrates, Chemicals, FRAMES, Carbohydrates, Glycans, Sugar-Phosphate, Compounds, Compounds-And-Elements	D-glycero-D-manno-heptose 7-phosphate	https://metacyc.org/compound?orgid=META&id=D-ALPHABETA-D-HEPTOSE-7-PHOSPHATE
CPD-465	6	Chemicals, FRAMES, Terpenoids, Triterpenes, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements	presqualene diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-465
CPD-1821	6	Aliphatic-Amines, Chemicals, FRAMES, Aliphatic-Alpha-Omega-Diamines, Diamines, All-Amines, Polyamines, Compounds, Aliphatic-Diamines, Compounds-And-Elements	sym-homospermidine	https://metacyc.org/compound?orgid=META&id=CPD-1821
INDOXYL	6	Aromatics, Chemicals, Compounds, FRAMES, Indoles, Compounds-And-Elements, Indole-Derivatives	indoxyl	https://metacyc.org/compound?orgid=META&id=INDOXYL
ADP-D-GLYCERO-D-MANNO-HEPTOSE	6	Carbohydrate-Derivatives, ADP-SUGARS, Chemicals, All-Carbohydrates, FRAMES, Nucleotides, Carbohydrates, NUCLEOTIDE-SUGARS, NDP-sugars, All-Nucleosides, Glycans, Compounds, Modified-Nucleotides, Compounds-And-Elements	ADP-D-glycero-&beta;-D-manno-heptose	https://metacyc.org/compound?orgid=META&id=ADP-D-GLYCERO-D-MANNO-HEPTOSE
FMNH2	6	Organic-Heteropolycyclic-Compounds, Chemicals, Reduced-Flavins, Organic-heteromonocyclic-compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds, Benzopteridines, Acceptors, Flavin-Electorin-Carriers, Pteridines, Organic-heterobicyclic-compounds, Redox-Electron-Carriers, Organonitrogen-Heterocyclic-Compounds, FLAVIN, Nitrogen-Molecular-Entities, Compounds-And-Elements	FMNH2	https://metacyc.org/compound?orgid=META&id=FMNH2
CPD-10525	6	Aromatics, Chemicals, FRAMES, Indoles, Dyes, Compounds, Compounds-And-Elements	indigo	https://metacyc.org/compound?orgid=META&id=CPD-10525
CPD-1136	6	Organic-Acids, Chemicals, Acids, FRAMES, Compounds, Tricarboxylates, Compounds-And-Elements, All-Carboxy-Acids, Carboxylates	cis-2-methylaconitate	https://metacyc.org/compound?orgid=META&id=CPD-1136
ADP-L-GLYCERO-D-MANNO-HEPTOSE	6	Carbohydrate-Derivatives, ADP-SUGARS, Chemicals, All-Carbohydrates, FRAMES, Nucleotides, Carbohydrates, NUCLEOTIDE-SUGARS, NDP-sugars, All-Nucleosides, Glycans, Compounds, Modified-Nucleotides, Compounds-And-Elements	ADP-L-glycero-&beta;-D-manno-heptose	https://metacyc.org/compound?orgid=META&id=ADP-L-GLYCERO-D-MANNO-HEPTOSE
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	6	Chemicals, Compounds, FRAMES, Compounds-And-Elements	D-glycero-&beta;-D-manno-heptose 1,7-bisphosphate	https://metacyc.org/compound?orgid=META&id=D-BETA-D-HEPTOSE-17-DIPHOSPHATE
MO+2	7	Chemicals, Ions, FRAMES, Compounds, Metal-Ions, Transition-Metal-Cations, Inorganic-Cations, Divalent-Inorganic-Cations, Cations, Inorganic-Ions, Compounds-And-Elements	Mo2+	https://metacyc.org/compound?orgid=META&id=MO+2
Acceptor	7	Redox-Electron-Carriers, Hydride-Acceptors, Chemicals, FRAMES, Compounds, Acceptors, Compounds-And-Elements	an oxidized electron carrier	https://metacyc.org/compound?orgid=META&id=Acceptor
DADP	7	Organic-heteromonocyclic-compounds, Chemicals, Organic-Heteropolycyclic-Compounds, Organonitrogen-Compounds, FRAMES, Purine-Nucleotides, Organic-heterocyclic-compound, Purines, Deoxy-Ribonucleoside-Diphosphates, Deoxynucleotides, Compounds, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Nucleoside-Diphosphates, All-Nucleosides, Purine-deoxyribonucleotides, Nitrogen-Molecular-Entities, Compounds-And-Elements, Purine-deoxyribonucleosides-5-PP	dADP	https://metacyc.org/compound?orgid=META&id=DADP
NAD	7	Redox-Electron-Carriers, Chemicals, FRAMES, NAD-P-OR-NOP, Compounds, Dinucleotide-Electron-Carriers, Acceptors, Compounds-And-Elements	NAD+	https://metacyc.org/compound?orgid=META&id=NAD
CPD-1484	7	Chemicals, Inorganic-Cations, Ions, FRAMES, Post-Transition-Metal-Cations, Cations, Inorganic-Ions, Compounds, Metal-Ions, Compounds-And-Elements	Al3+	https://metacyc.org/compound?orgid=META&id=CPD-1484
ADENOSINE	7	Ribonucleosides, Organic-Heteropolycyclic-Compounds, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Organonitrogen-Compounds, Purine-Nucleosides, Purines, Compounds, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, All-Nucleosides, Purine-Ribonucleosides, Nitrogen-Molecular-Entities, Compounds-And-Elements, Nucleosides	adenosine	https://metacyc.org/compound?orgid=META&id=ADENOSINE
F-	7	Chemicals, Ions, FRAMES, Anions, Halide-Anions, Compounds, Inorganic-Ions, Inorganic-Anions, Compounds-And-Elements	fluoride	https://metacyc.org/compound?orgid=META&id=F-
Reduced-flavodoxins	7	Polypeptides, Macromolecules, Chemicals, Proteins, FRAMES, Flavodoxin, Flavoproteins	a reduced flavodoxin	https://metacyc.org/compound?orgid=META&id=Reduced-flavodoxins
CU+2	7	Chemicals, Ions, FRAMES, Compounds, Metal-Ions, Transition-Metal-Cations, Inorganic-Cations, Divalent-Inorganic-Cations, Cations, Inorganic-Ions, Compounds-And-Elements	Cu2+	https://metacyc.org/compound?orgid=META&id=CU+2
MG+2	7	Chemicals, Ions, FRAMES, Compounds, Metal-Ions, Inorganic-Cations, Divalent-Inorganic-Cations, Cations, Alkaline-Earth-Cations, Inorganic-Ions, Compounds-And-Elements	Mg2+	https://metacyc.org/compound?orgid=META&id=MG+2
BR-	7	Chemicals, Ions, FRAMES, Anions, Halide-Anions, Compounds, Inorganic-Ions, Inorganic-Anions, Compounds-And-Elements	bromide	https://metacyc.org/compound?orgid=META&id=BR-
OXIDIZED-GLUTATHIONE	7	Chemicals, Compounds, ORGANOSULFUR, FRAMES, All-Glutathiones, Compounds-And-Elements	glutathione disulfide	https://metacyc.org/compound?orgid=META&id=OXIDIZED-GLUTATHIONE
CPD-10778	7	Chemicals, Ions, FRAMES, Anions, Compounds-And-Elements, Compounds, Inorganic-Ions, Inorganic-Anions	tetrahydroxoborate	https://metacyc.org/compound?orgid=META&id=CPD-10778
AMMONIA	7	Chemicals, Compounds, FRAMES, Compounds-And-Elements	ammonia	https://metacyc.org/compound?orgid=META&id=AMMONIA
GLUTATHIONE	7	Thiols, Chemicals, FRAMES, All-Glutathiones, Compounds, ORGANOSULFUR, Compounds-And-Elements	glutathione	https://metacyc.org/compound?orgid=META&id=GLUTATHIONE
CO+2	7	Chemicals, Ions, FRAMES, Compounds, Metal-Ions, Transition-Metal-Cations, Inorganic-Cations, Divalent-Inorganic-Cations, Cations, Inorganic-Ions, Compounds-And-Elements	Co2+	https://metacyc.org/compound?orgid=META&id=CO+2
Pi	7	Phosphates, Chemicals, Ions, FRAMES, Anions, Inorganic-Ions, Compounds, Inorganic-Anions, Inorganic-Phosphorus-Ions, Compounds-And-Elements	phosphate	https://metacyc.org/compound?orgid=META&id=Pi
CPD-653	7	Chemicals, FRAMES, Nucleotides, All-Nucleosides, Compounds, Dinucleotide, NADHX, Compounds-And-Elements	(S)-NADHX	https://metacyc.org/compound?orgid=META&id=CPD-653
PROTON	7	Chemicals, Inorganic-Cations, Ions, FRAMES, Monovalent-Inorganic-Cations, Subatomic-Particles, Cations, Compounds, Inorganic-Ions, Compounds-And-Elements	H+	https://metacyc.org/compound?orgid=META&id=PROTON
BA+2	7	Chemicals, Ions, FRAMES, Compounds, Metal-Ions, Inorganic-Cations, Divalent-Inorganic-Cations, Cations, Alkaline-Earth-Cations, Inorganic-Ions, Compounds-And-Elements	Ba2+	https://metacyc.org/compound?orgid=META&id=BA+2
NADPH	7	Redox-Electron-Carriers, Chemicals, FRAMES, Compounds, NADH-P-OR-NOP, Dinucleotide-Electron-Carriers, Acceptors, Compounds-And-Elements	NADPH	https://metacyc.org/compound?orgid=META&id=NADPH
V+5	7	Chemicals, Inorganic-Cations, Ions, FRAMES, Cations, Inorganic-Ions, Compounds, Metal-Ions, Transition-Metal-Cations, Compounds-And-Elements	V5+	https://metacyc.org/compound?orgid=META&id=V+5
Oxidized-flavodoxins	7	Polypeptides, Chemicals, FRAMES, Modified-Proteins, Macromolecules, Proteins, Flavodoxin, Flavoproteins	an oxidized flavodoxin	https://metacyc.org/compound?orgid=META&id=Oxidized-flavodoxins
Cytochromes-C-Oxidized	7	Polypeptides, Chemicals, FRAMES, Cytochromes, Cytochromes-c, Macromolecules, Proteins, Oxidized-cytochromes	an oxidized c-type cytochrome	https://metacyc.org/compound?orgid=META&id=Cytochromes-C-Oxidized
CO3	7	Chemicals, Compounds, FRAMES, Compounds-And-Elements	carbonate	https://metacyc.org/compound?orgid=META&id=CO3
ADP	7	Chemicals, Compounds, FRAMES, Compounds-And-Elements, All-Nucleosides	ADP	https://metacyc.org/compound?orgid=META&id=ADP
Red-Thioredoxin	7	Polypeptides, Macromolecules, Chemicals, Proteins, FRAMES, Thioredoxin	a reduced thioredoxin	https://metacyc.org/compound?orgid=META&id=Red-Thioredoxin
Ox-Thioredoxin	7	Polypeptides, Chemicals, FRAMES, Thioredoxin, Modified-Proteins, Macromolecules, Proteins	an oxidized thioredoxin	https://metacyc.org/compound?orgid=META&id=Ox-Thioredoxin
CARBON-DIOXIDE	7	Chemicals, Compounds, FRAMES, Compounds-And-Elements	CO2	https://metacyc.org/compound?orgid=META&id=CARBON-DIOXIDE
HYDROGEN-PEROXIDE	7	Chemicals, Compounds, FRAMES, Peroxides, Compounds-And-Elements	hydrogen peroxide	https://metacyc.org/compound?orgid=META&id=HYDROGEN-PEROXIDE
Oxidized-ferredoxins	7	Ferredoxins, Polypeptides, Chemicals, FRAMES, Modified-Proteins, Macromolecules, Proteins, FeS-Proteins	an oxidized ferredoxin [iron-sulfur] cluster	https://metacyc.org/compound?orgid=META&id=Oxidized-ferredoxins
NADP	7	Redox-Electron-Carriers, Chemicals, FRAMES, NAD-P-OR-NOP, Compounds, Dinucleotide-Electron-Carriers, Acceptors, Compounds-And-Elements	NADP+	https://metacyc.org/compound?orgid=META&id=NADP
CPD-19584	7	Chemicals, Compounds, FRAMES, Compounds-And-Elements	titanium (III) citrate	https://metacyc.org/compound?orgid=META&id=CPD-19584
SULFATE	7	Chemicals, Ions, FRAMES, Anions, Compounds-And-Elements, Compounds, Inorganic-Ions, Inorganic-Anions	sulfate	https://metacyc.org/compound?orgid=META&id=SULFATE
ACP	7	Polypeptides, Chemicals, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins	a soluble [acyl-carrier protein]	https://metacyc.org/compound?orgid=META&id=ACP
NITRATE	7	Chemicals, Ions, FRAMES, Anions, Compounds-And-Elements, Compounds, Inorganic-Ions, Inorganic-Anions	nitrate	https://metacyc.org/compound?orgid=META&id=NITRATE
OH	7	Chemicals, Ions, FRAMES, Anions, Compounds-And-Elements, Compounds, Inorganic-Ions, Inorganic-Anions	OH-	https://metacyc.org/compound?orgid=META&id=OH
Reduced-ferredoxins	7	Ferredoxins, Polypeptides, Chemicals, FRAMES, Macromolecules, Modified-Proteins, Proteins, FeS-Proteins	a reduced ferredoxin [iron-sulfur] cluster	https://metacyc.org/compound?orgid=META&id=Reduced-ferredoxins
CPD0-2472	7	Chemicals, FRAMES, Nucleotides, All-Nucleosides, Compounds, Dinucleotide, NADHX, Compounds-And-Elements	(R)-NADHX	https://metacyc.org/compound?orgid=META&id=CPD0-2472
CPD-16459	7	Chemicals, Ions, FRAMES, Anions, Compounds, Inorganic-Ions, Inorganic-Anions, Inorganic-Phosphorus-Ions, Compounds-And-Elements	dihydrogen phosphate	https://metacyc.org/compound?orgid=META&id=CPD-16459
NA+	7	Chemicals, Ions, FRAMES, Compounds, Metal-Ions, Alkali-Metal-Cations, Inorganic-Cations, Monovalent-Inorganic-Cations, Cations, Inorganic-Ions, Compounds-And-Elements	Na+	https://metacyc.org/compound?orgid=META&id=NA+
LI+	7	Chemicals, Ions, FRAMES, Compounds, Metal-Ions, Alkali-Metal-Cations, Inorganic-Cations, Monovalent-Inorganic-Cations, Cations, Inorganic-Ions, Compounds-And-Elements	Li+	https://metacyc.org/compound?orgid=META&id=LI+
CPD-14133	7	Chemicals, NADPHX, FRAMES, Nucleotides, All-Nucleosides, Compounds, Dinucleotide, Compounds-And-Elements	(R)-NADPHX	https://metacyc.org/compound?orgid=META&id=CPD-14133
