Compound	Cluster	Classes	Common names	MetaCyc link
GUANIDOACETIC_ACID	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	guanidinoacetate	https://metacyc.org/compound?orgid=META&id=GUANIDOACETIC_ACID
GDP-MANNOSE	10	GDP-SUGARS, Compounds, All-Carbohydrates, Glycans, Chemicals, All-Nucleosides, Carbohydrate-Derivatives, NDP-sugars, Nucleotides, Carbohydrates, Compounds-And-Elements, FRAMES, NUCLEOTIDE-SUGARS, Modified-Nucleotides	GDP-&alpha;-D-mannose	https://metacyc.org/compound?orgid=META&id=GDP-MANNOSE
Hex-2-enoyl-ACPs	10	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, TRANS-D2-ENOYL-ACP, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (2E)-hex-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Hex-2-enoyl-ACPs
TTP	10	Nitrogen-Molecular-Entities, Chemicals, Nucleoside-Triphosphates, Pyrimidine-deoxyribonucleosides-5-PPP, Pyrimidine-deoxyribonucleotides, Diazines, Pyrimidine-nucleotides, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Pyrimidines, Compounds, All-Nucleosides, Nucleotides, Deoxynucleotides, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Deoxy-Ribonucleoside-Triphosphates	dTTP	https://metacyc.org/compound?orgid=META&id=TTP
3-oxo-dodecanoyl-ACPs	10	Medium-Chain-3-oxo-ACPs, Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, B-KETOACYL-ACP, ACYL-ACP, FRAMES	a 3-oxododecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-dodecanoyl-ACPs
COPROPORPHYRIN_III	10	Organonitrogen-Compounds, Compounds, Nitrogen-Molecular-Entities, Polypyrroles, Cyclic-polypyrroles, Porphyrins, Chemicals, Macrocycles, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, FRAMES, Cyclic-tetrapyrroles	coproporphyrin III	https://metacyc.org/compound?orgid=META&id=COPROPORPHYRIN_III
GLYOX	10	Compounds, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, 2-Oxo-Acids, FRAMES, 2-Oxo-carboxylates	glyoxylate	https://metacyc.org/compound?orgid=META&id=GLYOX
PHYTYL-PYROPHOSPHATE	10	Compounds, Chemicals, Terpenoids, Diterpenes, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids	phytyl diphosphate	https://metacyc.org/compound?orgid=META&id=PHYTYL-PYROPHOSPHATE
GERANYL-PP	10	Monoterpene-Derivatives, Chemicals, Terpenoid-Derivatives, Compounds-And-Elements, FRAMES, Lipids, Compounds, Terpenoids, Monoterpenol-phosphates, Secondary-Metabolites, Isoprenoid-Phosphates, Polyisoprenyl-Diphosphates, Monoterpenyl-Diphosphates, Polyisoprenoids, Isoprenoid-Derivatives	geranyl diphosphate	https://metacyc.org/compound?orgid=META&id=GERANYL-PP
Decanoyl-ACPs	10	Medium-Chain-Acyl-ACPs, Saturated-acyl-ACPs, Chemicals, Proteins, All-ACPs, Modified-Proteins, Fatty-acyl-ACPs, FRAMES, Macromolecules, Polypeptides, Saturated-Fatty-Acyl-ACPs, ACYL-ACP	a decanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Decanoyl-ACPs
AICAR	10	Compounds, Carboxamides, Chemicals, Compounds-And-Elements, FRAMES, Amides	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	https://metacyc.org/compound?orgid=META&id=AICAR
CPD-10279	10	Long-Chain-234-Saturated-acyl-CoAs, Compounds, All-Coas, Esters, Saturated-Fatty-Acyl-CoA, Chemicals, Thioesters, Long-Chain-Acyl-CoAs, ACYL-COA, Compounds-And-Elements, FRAMES, Fatty-Acyl-CoAs	docosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-10279
CPD-341	10	Compounds, Aromatics, Chemicals, Compounds-And-Elements, Indole-Derivatives, Indoles, FRAMES	(indol-3-yl)ethanol	https://metacyc.org/compound?orgid=META&id=CPD-341
3-SULFINOALANINE	10	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Non-standard-amino-acids, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES, Alpha-Amino-Acids, Compounds, Acids, ORGANOSULFUR, Alkyl-Sulfinates	3-sulfino-L-alanine	https://metacyc.org/compound?orgid=META&id=3-SULFINOALANINE
7-8-DIHYDROPTEROATE	10	Compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Pterins, Chemicals, Organic-heterobicyclic-compounds, Pteroates, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Pteridines, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES	7,8-dihydropteroate	https://metacyc.org/compound?orgid=META&id=7-8-DIHYDROPTEROATE
CPD-15530	10	All-Carboxy-Acids, Chemicals, Carboxylates, Organic-Acids, Compounds-And-Elements, Hexuronates, FRAMES, Uronates, Carbohydrate-acids, Compounds, All-Carbohydrates, Glycans, Acids, GLUCURONATE, Carbohydrates, Monocarboxylates	aldehydo-D-glucuronate	https://metacyc.org/compound?orgid=META&id=CPD-15530
CPD-22003	10	Chemicals, Thioesters, ACYL-COA, Compounds-And-Elements, VERY-LONG-CHAIN-FATTY-ACYL-COA, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, Fatty-Acyl-CoAs, Compounds, All-Coas, Esters, Saturated-Fatty-Acyl-CoA	octacosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22003
MYO-INOSITOL	10	Compounds, Alcohols, Chemicals, Cyclitols, Inositols, Cyclic-Alcohols, Compounds-And-Elements, FRAMES	myo-inositol	https://metacyc.org/compound?orgid=META&id=MYO-INOSITOL
HYDROXY-METHYL-BUTENYL-DIP	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate	https://metacyc.org/compound?orgid=META&id=HYDROXY-METHYL-BUTENYL-DIP
DEHYDROSPHINGANINE	10	Compounds, CPD-22221, Alcohols, Amino-alcohols, Chemicals, Sphingoids, Compounds-And-Elements, FRAMES	3-dehydrosphinganine	https://metacyc.org/compound?orgid=META&id=DEHYDROSPHINGANINE
DCDP	10	Pyrimidine-deoxyribonucleosides-5-PP, Nitrogen-Molecular-Entities, Chemicals, Pyrimidine-deoxyribonucleotides, Diazines, Deoxy-Ribonucleoside-Diphosphates, Pyrimidine-nucleotides, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Pyrimidines, Compounds, All-Nucleosides, Nucleotides, Nucleoside-Diphosphates, Deoxynucleotides, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	dCDP	https://metacyc.org/compound?orgid=META&id=DCDP
Octadec-2-enoyl-ACPs	10	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, TRANS-D2-ENOYL-ACP, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (2E)-octadec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Octadec-2-enoyl-ACPs
CPD1G-332	10	Compounds, All-Coas, Esters, Chemicals, Thioesters, ACYL-COA, Compounds-And-Elements, VERY-LONG-CHAIN-FATTY-ACYL-COA, FRAMES, Fatty-Acyl-CoAs	2-carboxycerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD1G-332
L-GULONATE	10	Carbohydrate-acids, Compounds, All-Carbohydrates, Glycans, Acids, All-Carboxy-Acids, Chemicals, Carboxylates, Organic-Acids, Carbohydrates, Aldonic-Acids, Compounds-And-Elements, FRAMES	L-gulonate	https://metacyc.org/compound?orgid=META&id=L-GULONATE
R-2-HYDROXYGLUTARATE	10	2-HYDROXYGLUTARIC_ACID, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, dicarboxylate, Alpha-omega-dicarboxylates, Compounds-And-Elements, 2-Hydroxy-carboxylates, FRAMES, Compounds, Acids, Hydroxy-carboxylates, D-2-hydroxyacids	(R)-2-hydroxyglutarate	https://metacyc.org/compound?orgid=META&id=R-2-HYDROXYGLUTARATE
ANTHRANILATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	anthranilate	https://metacyc.org/compound?orgid=META&id=ANTHRANILATE
CPD-14277	10	3S-S-3-hydroxyacyl-CoAs, Chemicals, Thioesters, Very-Long-Chain-3-Hydroxyacyl-CoAs, Very-Long-Chain-3S-Hydroxyacyl-CoAs, ACYL-COA, 3-HYDROXYACYL-COA, Compounds-And-Elements, VERY-LONG-CHAIN-FATTY-ACYL-COA, D-3-HYDROXYACYL-COA, FRAMES, Fatty-Acyl-CoAs, Compounds, All-Coas, Esters, HYDROXY-ACYL-COA, L-3-HYDROXYACYL-COA, CPD-16348	(3R)-3-hydroxylignoceroyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14277
MALONYL-COA	10	Compounds, All-Coas, Esters, Chemicals, Compounds-And-Elements, Thioesters, FRAMES	malonyl-CoA	https://metacyc.org/compound?orgid=META&id=MALONYL-COA
DUDP	10	Pyrimidine-deoxyribonucleosides-5-PP, Nitrogen-Molecular-Entities, Chemicals, Pyrimidine-deoxyribonucleotides, Diazines, Deoxy-Ribonucleoside-Diphosphates, Pyrimidine-nucleotides, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Pyrimidines, Compounds, All-Nucleosides, Nucleotides, Nucleoside-Diphosphates, Deoxynucleotides, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	dUDP	https://metacyc.org/compound?orgid=META&id=DUDP
GLUTAMATE-1-SEMIALDEHYDE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(S)-4-amino-5-oxopentanoate	https://metacyc.org/compound?orgid=META&id=GLUTAMATE-1-SEMIALDEHYDE
DIHYDROFOLATE-GLU-N	10	All-Folates, Nitrogen-Molecular-Entities, Pterins, Chemicals, Organic-heterocyclic-compound, Cofactors, Organonitrogen-Compounds, Compounds-And-Elements, Organic-Heteropolycyclic-Compounds, Vitamins, FRAMES, Compounds, Organic-heterobicyclic-compounds, Pteroates, Pteridines, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	a 7,8-dihydrofolate	https://metacyc.org/compound?orgid=META&id=DIHYDROFOLATE-GLU-N
5-HYDROXY-CTP	10	Compounds, Compounds-And-Elements, Chemicals, All-Nucleosides, Nucleotides, FRAMES, Modified-Nucleotides	5-hydroxy-CTP	https://metacyc.org/compound?orgid=META&id=5-HYDROXY-CTP
CPD-14443	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	https://metacyc.org/compound?orgid=META&id=CPD-14443
PHENYLACETALDEHYDE	10	Compounds, Aryl-Aldehyde, Chemicals, Aldehydes-Or-Ketones, Aromatics, Compounds-And-Elements, FRAMES, Aldehydes	phenylacetaldehyde	https://metacyc.org/compound?orgid=META&id=PHENYLACETALDEHYDE
CPD-15190	10	Compounds, Chemicals, Polyisoprenoids, Aromatics, Compounds-And-Elements, FRAMES, Lipids	3-all trans-hexaprenyl-4-aminobenzoate	https://metacyc.org/compound?orgid=META&id=CPD-15190
CPD-11799	10	RS-3-Sulfolactate, Compounds, ORGANOSULFUR, SULFONATES, Chemicals, Compounds-And-Elements, FRAMES	(2S)-3-sulfolactate	https://metacyc.org/compound?orgid=META&id=CPD-11799
CPD-11444	10	Organonitrogen-Compounds, Compounds, Nitrogen-Molecular-Entities, Polypyrroles, Cyclic-polypyrroles, Porphyrins, Chemicals, Macrocycles, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, FRAMES, Cyclic-tetrapyrroles	uroporphyrinogen-I	https://metacyc.org/compound?orgid=META&id=CPD-11444
TYR	10	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Amino-Acids-20, Aromatic-L-Amino-Acids, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES, Alpha-Amino-Acids, Compounds, Acids, L-Amino-Acids, Uncharged-polar-amino-acids, Aromatic-Amino-Acids, Polar-amino-acids	L-tyrosine	https://metacyc.org/compound?orgid=META&id=TYR
CPD-14808	10	Compounds, Modified-Inositols, Alcohols, Chemicals, Cyclitols, Inositols, Cyclic-Alcohols, Compounds-And-Elements, FRAMES	scyllo-inosose	https://metacyc.org/compound?orgid=META&id=CPD-14808
DELTA3-ISOPENTENYL-PP	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	3-methylbut-3-en-1-yl diphosphate	https://metacyc.org/compound?orgid=META&id=DELTA3-ISOPENTENYL-PP
INDOLE-3-GLYCEROL-P	10	Compounds, Aromatics, Chemicals, Compounds-And-Elements, Indoles, FRAMES, Indole-Containing-Compounds	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate	https://metacyc.org/compound?orgid=META&id=INDOLE-3-GLYCEROL-P
MALONATE-S-ALD	10	Compounds, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, CPD-12642, Compounds-And-Elements, FRAMES	3-oxopropanoate	https://metacyc.org/compound?orgid=META&id=MALONATE-S-ALD
FMN	10	Nitrogen-Molecular-Entities, Chemicals, Flavin-Electorin-Carriers, Benzopteridines, Organic-heterocyclic-compound, Cofactors, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Compounds, Organic-heterobicyclic-compounds, Acceptors, FLAVIN, Redox-Electron-Carriers, Organonitrogen-Heterocyclic-Compounds, Pteridines, Oxidized-Flavins, Organic-heteromonocyclic-compounds	FMN	https://metacyc.org/compound?orgid=META&id=FMN
Tetradec-2-enoyl-ACPs	10	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, TRANS-D2-ENOYL-ACP, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (2E)-tetradec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Tetradec-2-enoyl-ACPs
CPD-13610	10	Compounds, CPD-22221, Alcohols, Amino-alcohols, Chemicals, Sphingoids, Compounds-And-Elements, FRAMES	C20 3-dehydrosphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13610
CPD-11712	10	Compounds, Aromatics, Chemicals, Compounds-And-Elements, FRAMES, Reduced-Quinones	2-methyl-6-geranylgeranyl-1,4-benzoquinol	https://metacyc.org/compound?orgid=META&id=CPD-11712
DIAMINO-OH-PHOSPHORIBOSYLAMINO-PYR	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	https://metacyc.org/compound?orgid=META&id=DIAMINO-OH-PHOSPHORIBOSYLAMINO-PYR
XANTHOSINE-5-PHOSPHATE	10	Nitrogen-Molecular-Entities, Chemicals, Nucleoside-Monophosphates, Purine-ribonucleotides, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Ribonucleoside-Monophosphates, Purine-Nucleotides, Purines, Compounds, All-Nucleosides, Organic-heterobicyclic-compounds, Ribonucleotides, Nucleotides, Purine-ribonucleosides-5-P, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	XMP	https://metacyc.org/compound?orgid=META&id=XANTHOSINE-5-PHOSPHATE
ITP	10	Nitrogen-Molecular-Entities, Chemicals, Nucleoside-Triphosphates, Ribonucleoside-Triphosphates, Purine-ribonucleotides, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Purine-Nucleotides, Purines, Compounds, All-Nucleosides, Organic-heterobicyclic-compounds, Ribonucleotides, Nucleotides, Organonitrogen-Heterocyclic-Compounds, Purine-ribonucleosides-5-PPP, Organic-heteromonocyclic-compounds	ITP	https://metacyc.org/compound?orgid=META&id=ITP
6-PYRUVOYL-5678-TETRAHYDROPTERIN	10	Compounds, Tetrahydropterins, Nitrogen-Molecular-Entities, Pterins, Compounds-And-Elements, Chemicals, Organic-heterobicyclic-compounds, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Pteridines, 5678-TETRAHYDROPTERIDINE, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES	(6R)-6-pyruvoyl-5,6,7,8-tetrahydropterin	https://metacyc.org/compound?orgid=META&id=6-PYRUVOYL-5678-TETRAHYDROPTERIN
CPD-22011	10	Chemicals, Thioesters, ACYL-COA, Compounds-And-Elements, VERY-LONG-CHAIN-FATTY-ACYL-COA, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, Fatty-Acyl-CoAs, Compounds, All-Coas, Esters, Saturated-Fatty-Acyl-CoA	dotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22011
IMP	10	Nitrogen-Molecular-Entities, Chemicals, Nucleoside-Monophosphates, Purine-ribonucleotides, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Ribonucleoside-Monophosphates, Purine-Nucleotides, Purines, Compounds, All-Nucleosides, Organic-heterobicyclic-compounds, Ribonucleotides, Nucleotides, Purine-ribonucleosides-5-P, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	IMP	https://metacyc.org/compound?orgid=META&id=IMP
TRP	10	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Amino-Acids-20, Aromatic-L-Amino-Acids, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES, Alpha-Amino-Acids, Non-polar-amino-acids, Compounds, Acids, L-Amino-Acids, Aromatic-Amino-Acids	L-tryptophan	https://metacyc.org/compound?orgid=META&id=TRP
GLYCOLLATE	10	Compounds, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, Monocarboxylates, FRAMES	glycolate	https://metacyc.org/compound?orgid=META&id=GLYCOLLATE
R-3-hydroxyhexanoyl-ACPs	10	OH-ACYL-ACP, Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (3R)-3-hydroxyhexanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxyhexanoyl-ACPs
2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET	10	Nitrogen-Molecular-Entities, Chemicals, Diazines, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Sugar-Phosphate, Pyrimidines, Modified-Nucleotides, All-Carbohydrates, Compounds, Glycans, All-Nucleosides, Nucleotides, Carbohydrate-Derivatives, NDP-sugars, CDP-SUGARS, Carbohydrates, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, NUCLEOTIDE-SUGARS	2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	https://metacyc.org/compound?orgid=META&id=2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET
IDP	10	Nitrogen-Molecular-Entities, Chemicals, Purine-ribonucleotides, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Purine-Nucleotides, Purines, Compounds, All-Nucleosides, Organic-heterobicyclic-compounds, Ribonucleotides, Nucleotides, Nucleoside-Diphosphates, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Ribonucleoside-Diphosphates, Purine-ribonucleosides-5-PP	IDP	https://metacyc.org/compound?orgid=META&id=IDP
Trans-D2-decenoyl-ACPs	10	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, TRANS-D2-ENOYL-ACP, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (2E)-dec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Trans-D2-decenoyl-ACPs
PHOSPHORIBOSYL-FORMIMINO-AICAR-P	10	Compounds, Carboxamides, Chemicals, Compounds-And-Elements, FRAMES, Amides	1-(5-phospho-&beta;-D-ribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-FORMIMINO-AICAR-P
PALMITATE	10	Long-Chain-234-Saturated-Fatty-Acids, Fatty-Acids, Even-Straight-Chain-234-Sat-FA, All-Carboxy-Acids, Chemicals, Saturated-Fatty-Acids, CPD66-39, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES, Compounds, Acids, Long-Chain-Fatty-Acids, Straight-Chain-234-Sat-FA	palmitate	https://metacyc.org/compound?orgid=META&id=PALMITATE
CPD-22014	10	Compounds, All-Coas, Esters, Chemicals, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, D2-ENOYL-COA, Thioesters, TRANS-D2-ENOYL-COA, Compounds-And-Elements, FRAMES	trans-dotriaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22014
CPD-22008	10	Compounds, All-Coas, Esters, Chemicals, Thioesters, 3-KETOACYL-COA, 3-Oxoacyl-CoAs, ACYL-COA, Compounds-And-Elements, FRAMES, Very-Long-Chain-oxoacyl-CoAs	3-oxotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22008
CPD-9610	10	Isoprenoid-Derivatives, Compounds, Chemicals, TRANS-POLYISOPRENYL-PP, Isoprenoid-Phosphates, Polyisoprenyl-Diphosphates, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids	all-trans-decaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-9610
Hexanoyl-ACPs	10	Medium-Chain-Acyl-ACPs, Saturated-acyl-ACPs, Chemicals, Proteins, All-ACPs, Modified-Proteins, Fatty-acyl-ACPs, FRAMES, Macromolecules, Polypeptides, Saturated-Fatty-Acyl-ACPs, ACYL-ACP	a hexanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Hexanoyl-ACPs
3-CARBOXY-3-HYDROXY-ISOCAPROATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(2S)-2-isopropylmalate	https://metacyc.org/compound?orgid=META&id=3-CARBOXY-3-HYDROXY-ISOCAPROATE
CPD0-2056	10	Compounds, OLIGOPEPTIDES, FRAMES, Peptides, Chemicals, Compounds-And-Elements, TRIPEPTIDES	norophthalmate	https://metacyc.org/compound?orgid=META&id=CPD0-2056
D-GLUCOSAMINE-6-P	10	SUGAR-6-PHOSPHATES, Chemicals, Compounds-And-Elements, FRAMES, Sugar-Phosphate, All-Carbohydrates, Compounds, Glycans, Carbohydrate-Derivatives, Carbohydrates	D-glucosamine 6-phosphate	https://metacyc.org/compound?orgid=META&id=D-GLUCOSAMINE-6-P
CPD-17070	10	Organonitrogen-Compounds, Compounds, Nitrogen-Molecular-Entities, Polypyrroles, Cyclic-polypyrroles, Porphyrins, Chemicals, Macrocycles, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, FRAMES, Cyclic-tetrapyrroles	Fe-coproporphyrin III	https://metacyc.org/compound?orgid=META&id=CPD-17070
CPD-14275	10	3-HYDROXYACYL-COA, Compounds, All-Coas, Esters, Chemicals, HYDROXY-ACYL-COA, Thioesters, Long-Chain-3-Hydroxyacyl-CoAs, ACYL-COA, D-3-HYDROXYACYL-COA, Compounds-And-Elements, FRAMES	(3R)-3-hydroxy-arachidoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14275
MAL	10	Compounds, C4-dicarboxylates, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, dicarboxylate, Compounds-And-Elements, RS-Malate, FRAMES	(S)-malate	https://metacyc.org/compound?orgid=META&id=MAL
2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	2-C-methyl-D-erythritol-2,4-cyclodiphosphate	https://metacyc.org/compound?orgid=META&id=2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE
CPD-381	10	2-HYDROXYGLUTARIC_ACID, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, 2-Hydroxy-carboxylates, FRAMES, Compounds, Acids, L-2-hydroxyacids, Hydroxy-carboxylates	(S)-2-hydroxyglutarate	https://metacyc.org/compound?orgid=META&id=CPD-381
INDOLE	10	Compounds, Aromatics, Chemicals, Compounds-And-Elements, Indoles, FRAMES	indole	https://metacyc.org/compound?orgid=META&id=INDOLE
